JoinKey,,SuspiciousPairCount
172.23.94.61_10.32.0.202,0,44
172.23.94.61_10.32.0.203,0,30
172.23.94.62_10.32.1.203,0,36
172.23.94.63_10.32.1.202,0,36
172.23.94.64_10.32.1.205,0,30
172.23.94.65_10.32.0.210,0,49
172.23.95.140_10.32.1.202,0,57
172.23.95.140_10.32.1.205,0,29
172.23.95.141_10.32.0.206,0,38
172.23.95.141_10.32.1.201,0,50
172.23.95.142_10.32.0.206,0,32
172.23.95.145_10.32.1.201,0,48
172.23.95.146_10.32.0.207,0,36
172.23.95.146_10.32.0.209,0,57
172.23.95.147_10.32.0.100,0,4670
172.23.95.221_10.32.0.207,0,38
172.23.95.222_10.32.1.202,0,35
172.23.95.224_10.32.1.205,0,39
172.23.95.225_10.32.1.203,0,29
172.23.95.227_10.32.0.209,0,49
172.23.95.227_10.32.1.206,0,38
172.23.95.228_10.32.1.205,0,42
172.23.95.229_10.32.0.207,0,54
172.23.95.41_10.32.0.202,0,45
172.23.95.41_10.32.0.205,0,28
172.23.95.41_10.32.1.204,0,49
172.23.95.41_10.32.1.205,0,46
172.23.95.41_10.32.1.206,0,35
172.23.95.42_10.32.0.202,0,29
172.23.95.43_10.32.0.203,0,35
172.23.95.44_10.32.0.205,0,17
172.23.95.45_10.32.1.201,0,47
172.23.95.45_10.32.1.206,0,30
172.23.95.47_10.32.0.206,0,46
172.23.95.48_10.32.1.204,0,25
172.23.96.162_10.32.0.201,0,31
172.23.96.166_10.32.0.210,0,37
172.23.96.168_10.32.0.100,0,4675
172.23.96.203_10.32.1.201,0,31
172.23.96.205_10.32.1.203,0,62
172.23.96.207_10.32.1.203,0,40
172.23.96.209_10.32.1.206,0,59
172.23.96.22_10.32.0.204,0,27
172.23.96.24_10.32.1.204,0,42
172.23.96.25_10.32.0.205,0,62
172.23.96.25_10.32.0.210,0,48
172.23.96.26_10.32.0.210,0,57
172.23.96.29_10.32.0.202,0,38
172.23.96.29_10.32.1.202,0,47
172.23.97.112_10.32.0.202,0,16
172.23.97.113_10.32.0.208,0,15
172.23.97.113_10.32.0.209,0,26
172.23.97.117_10.32.0.203,0,14
172.23.97.119_10.32.0.100,0,2309
172.23.97.1_10.32.1.203,0,21
172.23.97.3_10.32.1.201,0,43
172.23.97.4_10.32.1.201,0,21
172.23.97.61_10.32.1.203,0,17
172.23.97.64_10.32.0.206,0,15
172.23.97.66_10.32.1.203,0,16
172.23.97.67_10.32.0.208,0,23
172.23.97.68_10.32.1.205,0,20
172.23.97.7_10.32.0.205,0,17
172.23.97.7_10.32.0.208,0,23
172.23.97.8_10.32.0.100,0,2303
172.23.97.8_10.32.0.204,0,18
172.23.97.9_10.32.0.202,0,8
172.23.98.192_10.32.1.203,0,36
172.23.98.193_10.32.1.204,0,53
172.23.98.194_10.32.0.203,0,40
172.23.98.196_10.32.0.209,0,37
172.23.98.196_10.32.1.203,0,50
172.23.98.196_10.32.1.206,0,35
172.23.98.215_10.32.0.205,0,30
172.23.98.217_10.32.0.210,0,32
172.23.98.63_10.32.0.210,0,28
172.23.98.63_10.32.1.203,0,43
172.23.98.64_10.32.0.204,0,34
172.23.98.65_10.32.0.210,0,37
172.23.98.65_10.32.1.206,0,36
172.23.98.66_10.32.0.201,0,27
172.23.98.66_10.32.0.205,0,30
172.23.98.67_10.32.0.210,0,62
172.23.99.190_10.32.0.204,0,47
172.23.99.190_10.32.1.202,0,41
172.23.99.194_10.32.1.202,0,48
172.23.99.195_10.32.0.203,0,39
172.23.99.202_10.32.0.209,0,31
172.23.99.203_10.32.0.210,0,45
172.23.99.204_10.32.0.203,0,27
172.23.99.206_10.32.1.205,0,33
172.23.99.207_10.32.0.207,0,45
172.23.99.30_10.32.0.202,0,36
172.23.99.31_10.32.1.202,0,38
172.23.99.32_10.32.0.206,0,35
172.23.99.33_10.32.0.210,0,38
172.23.99.35_10.32.0.203,0,43
172.23.99.35_10.32.0.208,0,56
172.23.99.36_10.32.0.209,0,49
172.23.99.37_10.32.1.201,0,37
172.28.29.0_10.32.0.204,0,468
172.28.29.0_10.32.1.201,0,485
172.28.29.170_10.32.0.206,0,564
172.28.29.172_10.32.0.209,0,437
172.28.29.176_10.32.0.204,0,525
172.28.29.177_10.32.0.209,0,443
172.28.29.20_10.32.0.206,0,450
172.28.29.20_10.32.1.203,0,512
172.28.29.22_10.32.1.206,0,555
172.28.29.24_10.32.0.202,0,343
172.28.29.25_10.32.0.100,0,14922
172.28.29.26_10.32.0.209,0,297
172.28.29.2_10.32.0.205,0,605
172.28.29.2_10.32.1.201,0,340
172.28.29.6_10.32.0.100,0,13584
172.28.29.6_10.32.1.202,0,411
172.28.29.6_10.32.1.204,0,437
172.28.29.79_10.32.1.202,0,448
172.28.29.8_10.32.1.201,0,420
172.28.29.8_10.32.1.204,0,597
10.32.0.100_172.28.29.78,0,0
10.32.0.201_172.28.29.172,0,0
10.32.0.201_172.28.29.177,0,0
10.32.0.202_172.28.29.170,0,0
10.32.0.202_172.28.29.173,0,0
10.32.0.202_172.28.29.179,0,0
10.32.0.205_172.28.29.177,0,0
10.32.0.205_172.28.29.24,0,0
10.32.0.205_172.28.29.25,0,0
10.32.0.205_172.28.29.8,0,0
10.32.0.206_172.28.29.2,0,0
10.32.0.209_172.28.29.172,0,0
10.32.1.201_172.28.29.178,0,0
10.32.1.201_172.28.29.6,0,0
10.32.1.202_172.28.29.24,0,0
10.32.1.202_172.28.29.27,0,0
10.32.1.202_172.28.29.8,0,0
10.32.1.204_172.28.29.78,0,0
10.32.1.204_172.28.29.8,0,0
10.32.1.206_172.28.29.176,0,0
10.32.1.206_172.28.29.28,0,0
10.32.5.51_10.32.0.1,0,0
172.23.0.108_10.32.5.55,0,36
172.23.0.110_10.32.5.57,0,271
172.23.10.110_10.32.1.202,0,120
172.23.10.114_10.32.0.209,0,68
172.23.10.114_10.32.1.203,0,106
172.23.10.115_10.32.1.201,0,90
172.23.10.193_10.32.1.206,0,75
172.23.10.198_10.32.0.206,0,86
172.23.10.219_10.32.0.206,0,67
172.23.10.45_10.32.0.201,0,69
172.23.10.45_10.32.1.202,0,96
172.23.10.49_10.32.0.205,0,90
172.23.100.132_10.32.1.206,0,64
172.23.100.133_10.32.0.100,0,4664
172.23.100.137_10.32.0.210,0,51
172.23.100.221_10.32.0.205,0,33
172.23.100.221_10.32.0.207,0,42
172.23.100.223_10.32.0.209,0,31
172.23.100.223_10.32.1.204,0,39
172.23.100.223_10.32.1.206,0,38
172.23.100.224_10.32.0.201,0,50
172.23.100.224_10.32.0.207,0,29
172.23.100.224_10.32.1.203,0,37
172.23.100.225_10.32.0.206,0,48
172.23.100.226_10.32.1.203,0,47
172.23.100.227_10.32.0.201,0,45
172.23.100.227_10.32.0.204,0,32
172.23.100.250_10.32.0.206,0,19
172.23.100.250_10.32.0.210,0,36
172.23.100.50_10.32.0.207,0,45
172.23.100.50_10.32.0.209,0,53
172.23.100.53_10.32.0.201,0,30
172.23.100.54_10.32.0.204,0,47
172.23.100.58_10.32.0.205,0,32
172.23.101.100_10.32.0.203,0,45
172.23.101.100_10.32.1.202,0,37
172.23.101.101_10.32.0.202,0,31
172.23.101.101_10.32.0.209,0,57
172.23.101.102_10.32.0.201,0,51
172.23.101.102_10.32.0.202,0,36
172.23.101.104_10.32.0.207,0,35
172.23.101.105_10.32.1.204,0,39
172.23.101.107_10.32.0.201,0,45
172.23.101.107_10.32.0.208,0,29
172.23.101.109_10.32.1.202,0,42
172.23.101.171_10.32.0.204,0,31
172.23.101.172_10.32.0.205,0,45
172.23.101.172_10.32.1.206,0,39
172.23.101.174_10.32.0.100,0,4700
172.23.101.175_10.32.1.205,0,34
172.23.101.177_10.32.0.100,0,4673
172.23.101.178_10.32.0.208,0,26
172.23.101.179_10.32.0.203,0,36
172.23.101.51_10.32.0.100,0,4678
172.23.101.52_10.32.0.203,0,46
172.23.101.53_10.32.1.202,0,56
172.23.101.55_10.32.0.206,0,57
172.23.101.57_10.32.0.203,0,38
172.23.102.141_10.32.0.204,0,46
172.23.102.145_10.32.1.201,0,35
172.23.102.147_10.32.0.210,0,44
172.23.102.201_10.32.0.210,0,36
172.23.102.202_10.32.0.100,0,4687
172.23.102.202_10.32.0.202,0,39
172.23.102.202_10.32.0.208,0,41
172.23.102.202_10.32.1.201,0,39
172.23.102.203_10.32.0.203,0,19
172.23.102.206_10.32.0.206,0,48
172.23.102.50_10.32.0.203,0,37
172.23.102.51_10.32.0.203,0,46
172.23.102.54_10.32.0.100,0,4676
172.23.102.55_10.32.0.100,0,4675
172.23.102.55_10.32.1.201,0,39
172.23.102.56_10.32.0.202,0,51
172.23.102.57_10.32.0.204,0,47
172.23.102.58_10.32.0.209,0,45
172.23.102.58_10.32.1.201,0,29
172.23.103.139_10.32.0.204,0,54
172.23.103.181_10.32.1.204,0,27
172.23.103.183_10.32.0.208,0,55
172.23.103.183_10.32.1.204,0,39
172.23.103.184_10.32.1.205,0,44
172.23.103.185_10.32.0.205,0,36
172.23.103.185_10.32.1.206,0,38
172.23.103.186_10.32.0.207,0,32
172.23.103.187_10.32.0.204,0,42
172.23.103.187_10.32.1.202,0,33
172.23.103.189_10.32.0.201,0,35
172.23.103.222_10.32.0.210,0,59
172.23.103.223_10.32.1.206,0,36
172.23.103.225_10.32.1.202,0,34
172.23.103.226_10.32.0.210,0,53
172.23.103.231_10.32.0.100,0,4654
172.23.103.70_10.32.0.209,0,37
172.23.103.71_10.32.0.201,0,49
172.23.103.71_10.32.1.206,0,34
172.23.103.73_10.32.0.206,0,35
172.23.103.75_10.32.0.206,0,62
172.23.103.75_10.32.1.201,0,42
172.23.103.76_10.32.1.202,0,31
172.23.103.78_10.32.0.210,0,61
172.23.104.160_10.32.0.206,0,49
172.23.104.161_10.32.0.202,0,45
172.23.104.167_10.32.0.203,0,34
172.23.104.167_10.32.0.208,0,45
172.23.104.167_10.32.1.202,0,43
172.23.104.169_10.32.0.208,0,27
172.23.104.246_10.32.1.204,0,30
172.23.104.247_10.32.0.207,0,47
172.23.104.71_10.32.0.203,0,41
172.23.104.72_10.32.0.207,0,44
172.23.104.73_10.32.0.201,0,36
172.23.104.76_10.32.0.203,0,38
172.23.105.20_10.32.0.208,0,36
172.23.105.20_10.32.1.203,0,38
172.23.105.21_10.32.0.202,0,27
172.23.105.21_10.32.0.204,0,33
172.23.105.21_10.32.1.203,0,31
172.23.105.23_10.32.0.100,0,4648
172.23.105.240_10.32.0.100,0,4667
172.23.105.243_10.32.0.100,0,4633
172.23.105.245_10.32.0.208,0,48
172.23.105.246_10.32.1.201,0,66
172.23.105.247_10.32.1.206,0,34
172.23.105.24_10.32.0.210,0,44
172.23.105.27_10.32.0.201,0,40
172.23.105.29_10.32.1.202,0,39
172.23.105.51_10.32.0.202,0,42
172.23.105.51_10.32.0.204,0,46
172.23.105.56_10.32.0.100,0,4673
172.23.105.59_10.32.0.209,0,53
172.23.106.130_10.32.0.207,0,51
172.23.106.131_10.32.1.201,0,42
172.23.106.135_10.32.0.203,0,40
172.23.106.135_10.32.1.204,0,26
172.23.106.136_10.32.0.206,0,28
172.23.106.139_10.32.1.204,0,31
172.23.106.180_10.32.0.100,0,4685
172.23.106.180_10.32.0.208,0,46
172.23.106.181_10.32.0.100,0,4678
172.23.106.181_10.32.0.201,0,42
172.23.106.181_10.32.0.202,0,49
172.23.106.181_10.32.0.210,0,67
172.23.106.181_10.32.1.201,0,48
172.23.106.182_10.32.0.201,0,29
172.23.106.182_10.32.0.205,0,41
172.23.106.183_10.32.0.210,0,43
172.23.106.185_10.32.0.209,0,29
172.23.106.186_10.32.0.205,0,29
172.23.106.189_10.32.0.100,0,4689
172.23.106.189_10.32.0.209,0,31
172.23.106.189_10.32.1.203,0,30
172.23.106.30_10.32.0.203,0,32
172.23.106.31_10.32.0.208,0,36
172.23.106.32_10.32.0.210,0,34
172.23.106.34_10.32.0.208,0,28
172.23.106.36_10.32.0.202,0,37
172.23.106.37_10.32.0.203,0,58
172.23.107.148_10.32.1.202,0,45
172.23.107.240_10.32.0.209,0,41
172.23.107.244_10.32.0.208,0,40
172.23.107.247_10.32.0.202,0,37
172.23.107.249_10.32.0.205,0,29
172.23.107.73_10.32.0.203,0,31
172.23.107.73_10.32.0.208,0,31
172.23.107.74_10.32.0.201,0,49
172.23.107.77_10.32.0.210,0,36
172.23.107.79_10.32.0.206,0,56
172.23.108.100_10.32.1.203,0,44
172.23.108.100_10.32.1.204,0,30
172.23.108.103_10.32.1.206,0,50
172.23.108.104_10.32.0.204,0,34
172.23.108.108_10.32.0.210,0,20
172.23.108.109_10.32.0.201,0,46
172.23.108.193_10.32.0.100,0,4662
172.23.108.194_10.32.1.203,0,47
172.23.108.195_10.32.0.209,0,26
172.23.108.198_10.32.0.207,0,55
172.23.108.199_10.32.0.201,0,55
172.23.108.71_10.32.0.202,0,25
172.23.108.71_10.32.0.208,0,63
172.23.108.71_10.32.0.210,0,33
172.23.108.71_10.32.1.206,0,46
172.23.108.72_10.32.1.204,0,43
172.23.108.73_10.32.0.202,0,34
172.23.108.73_10.32.0.208,0,32
172.23.108.74_10.32.1.203,0,38
172.23.108.75_10.32.0.207,0,53
172.23.108.76_10.32.0.209,0,41
172.23.108.76_10.32.1.201,0,58
172.23.108.77_10.32.1.201,0,48
172.23.108.79_10.32.1.202,0,24
172.23.109.151_10.32.1.203,0,30
172.23.109.157_10.32.1.205,0,28
172.23.109.231_10.32.0.210,0,20
172.23.109.232_10.32.1.201,0,36
172.23.109.234_10.32.0.210,0,34
172.23.109.234_10.32.1.202,0,21
172.23.109.236_10.32.0.201,0,28
172.23.109.238_10.32.0.205,0,27
172.23.109.239_10.32.0.202,0,36
172.23.109.50_10.32.1.201,0,47
172.23.109.55_10.32.1.204,0,34
172.23.11.132_10.32.0.204,0,102
172.23.11.139_10.32.1.202,0,79
172.23.11.150_10.32.0.100,0,1210
172.23.11.152_10.32.1.206,0,131
172.23.11.153_10.32.1.201,0,61
172.23.11.156_10.32.0.205,0,64
172.23.11.156_10.32.1.206,0,56
172.23.11.203_10.32.0.206,0,85
172.23.11.204_10.32.1.202,0,74
172.23.11.205_10.32.1.201,0,80
172.23.11.220_10.32.0.204,0,76
172.23.11.251_10.32.0.100,0,1224
172.23.11.252_10.32.1.203,0,70
172.23.11.253_10.32.0.201,0,102
172.23.11.254_10.32.0.202,0,75
172.23.11.255_10.32.1.202,0,79
172.23.11.255_10.32.1.206,0,73
172.23.110.175_10.32.0.208,0,38
172.23.110.175_10.32.0.210,0,42
172.23.110.178_10.32.0.204,0,33
172.23.110.178_10.32.1.202,0,30
172.23.110.179_10.32.0.202,0,27
172.23.110.179_10.32.1.206,0,47
172.23.110.200_10.32.1.206,0,48
172.23.110.202_10.32.0.205,0,68
172.23.110.204_10.32.0.202,0,39
172.23.110.204_10.32.0.203,0,47
172.23.110.206_10.32.1.205,0,45
172.23.110.40_10.32.0.208,0,25
172.23.110.46_10.32.1.203,0,37
172.23.110.47_10.32.0.201,0,54
172.23.110.49_10.32.0.207,0,31
172.23.110.49_10.32.1.202,0,64
172.23.110.49_10.32.1.205,0,47
172.23.111.132_10.32.1.206,0,41
172.23.111.133_10.32.0.201,0,39
172.23.111.133_10.32.0.203,0,35
172.23.111.134_10.32.0.205,0,46
172.23.111.134_10.32.1.205,0,32
172.23.111.136_10.32.0.202,0,39
172.23.111.136_10.32.0.208,0,37
172.23.111.138_10.32.0.203,0,42
172.23.111.161_10.32.0.207,0,36
172.23.111.162_10.32.0.100,0,4666
172.23.111.162_10.32.0.208,0,31
172.23.111.163_10.32.1.201,0,33
172.23.111.201_10.32.1.205,0,55
172.23.111.204_10.32.0.206,0,35
172.23.111.204_10.32.1.202,0,54
172.23.111.205_10.32.0.208,0,44
172.23.111.32_10.32.0.208,0,21
172.23.111.32_10.32.1.202,0,29
172.23.111.33_10.32.1.203,0,34
172.23.111.38_10.32.0.206,0,37
172.23.111.39_10.32.0.206,0,33
172.23.111.89_10.32.0.209,0,40
172.23.112.121_10.32.0.100,0,4684
172.23.112.121_10.32.0.202,0,43
172.23.112.124_10.32.0.204,0,42
172.23.112.124_10.32.0.205,0,38
172.23.112.154_10.32.0.210,0,41
172.23.112.155_10.32.0.207,0,41
172.23.112.155_10.32.0.209,0,38
172.23.112.250_10.32.1.202,0,57
172.23.112.255_10.32.0.204,0,49
172.23.112.41_10.32.0.204,0,35
172.23.112.43_10.32.0.206,0,33
172.23.112.44_10.32.0.207,0,39
172.23.112.44_10.32.1.203,0,36
172.23.112.47_10.32.0.205,0,45
172.23.112.49_10.32.1.206,0,44
172.23.112.64_10.32.0.205,0,44
172.23.112.64_10.32.0.210,0,46
172.23.112.65_10.32.0.206,0,29
172.23.112.65_10.32.1.203,0,54
172.23.113.180_10.32.0.206,0,23
172.23.113.180_10.32.1.202,0,14
172.23.113.182_10.32.0.201,0,13
172.23.113.183_10.32.0.207,0,19
172.23.113.185_10.32.0.202,0,13
172.23.113.187_10.32.0.209,0,27
172.23.113.190_10.32.0.206,0,11
172.23.113.191_10.32.0.100,0,2292
172.23.113.191_10.32.0.203,0,19
172.23.113.198_10.32.0.206,0,17
172.23.113.201_10.32.0.207,0,19
172.23.113.203_10.32.1.206,0,36
172.23.113.204_10.32.0.204,0,15
172.23.113.204_10.32.0.210,0,25
172.23.113.204_10.32.1.204,0,25
172.23.113.204_10.32.1.206,0,24
172.23.113.206_10.32.0.204,0,14
172.23.113.206_10.32.0.205,0,15
172.23.113.206_10.32.1.202,0,15
172.23.113.207_10.32.0.206,0,24
172.23.113.208_10.32.0.205,0,21
172.23.113.209_10.32.0.207,0,14
172.23.113.209_10.32.0.209,0,18
172.23.113.209_10.32.0.210,0,22
172.23.113.209_10.32.1.202,0,16
172.23.113.91_10.32.0.205,0,28
172.23.113.93_10.32.0.203,0,28
172.23.113.93_10.32.0.204,0,20
172.23.114.121_10.32.0.201,0,70
172.23.114.145_10.32.1.206,0,36
172.23.114.147_10.32.0.210,0,24
172.23.114.149_10.32.0.210,0,41
172.23.114.149_10.32.1.203,0,31
172.23.114.240_10.32.0.207,0,43
172.23.114.242_10.32.0.208,0,30
172.23.114.244_10.32.0.201,0,55
172.23.114.244_10.32.1.205,0,35
172.23.114.249_10.32.0.202,0,40
172.23.114.40_10.32.0.208,0,48
172.23.114.40_10.32.0.210,0,38
172.23.114.40_10.32.1.205,0,29
172.23.114.42_10.32.1.202,0,43
172.23.114.46_10.32.1.206,0,51
172.23.114.48_10.32.0.206,0,44
172.23.114.48_10.32.1.203,0,28
172.23.114.49_10.32.0.209,0,55
172.23.115.122_10.32.1.204,0,57
172.23.115.122_10.32.1.205,0,32
172.23.115.123_10.32.0.201,0,35
172.23.115.126_10.32.0.205,0,51
172.23.115.127_10.32.0.208,0,34
172.23.115.128_10.32.0.100,0,4646
172.23.115.128_10.32.1.202,0,39
172.23.115.154_10.32.0.206,0,65
172.23.115.156_10.32.0.206,0,109
172.23.115.156_10.32.0.207,0,93
172.23.115.158_10.32.0.203,0,97
172.23.115.21_10.32.0.206,0,39
172.23.115.220_10.32.0.201,0,51
172.23.115.220_10.32.0.210,0,39
172.23.115.220_10.32.1.203,0,47
172.23.115.222_10.32.0.210,0,49
172.23.115.223_10.32.1.206,0,38
172.23.115.228_10.32.1.206,0,36
172.23.115.22_10.32.0.202,0,59
172.23.115.22_10.32.0.207,0,44
172.23.115.23_10.32.0.204,0,30
172.23.115.23_10.32.0.208,0,50
172.23.115.23_10.32.1.206,0,42
172.23.115.24_10.32.0.202,0,46
172.23.115.25_10.32.0.100,0,4671
172.23.115.25_10.32.1.201,0,39
172.23.115.27_10.32.0.202,0,28
172.23.115.27_10.32.0.209,0,50
172.23.115.28_10.32.0.208,0,35
172.23.116.161_10.32.0.204,0,47
172.23.116.162_10.32.0.100,0,4655
172.23.116.162_10.32.1.203,0,19
172.23.116.166_10.32.1.203,0,35
172.23.116.240_10.32.1.203,0,62
172.23.116.242_10.32.0.201,0,41
172.23.116.243_10.32.1.201,0,41
172.23.116.244_10.32.1.203,0,48
172.23.116.246_10.32.0.206,0,51
172.23.116.246_10.32.1.205,0,46
172.23.116.247_10.32.0.210,0,28
172.23.116.249_10.32.0.210,0,49
172.23.116.41_10.32.1.201,0,38
172.23.116.41_10.32.1.204,0,39
172.23.116.42_10.32.0.201,0,32
172.23.116.42_10.32.1.205,0,45
172.23.116.43_10.32.0.207,0,45
172.23.116.47_10.32.0.100,0,4693
172.23.116.47_10.32.1.204,0,49
172.23.116.48_10.32.1.202,0,38
172.23.116.49_10.32.1.206,0,45
172.23.117.160_10.32.0.204,0,27
172.23.117.160_10.32.0.205,0,42
172.23.117.162_10.32.0.203,0,32
172.23.117.163_10.32.0.208,0,36
172.23.117.165_10.32.0.206,0,36
172.23.117.167_10.32.0.203,0,39
172.23.117.167_10.32.1.204,0,48
172.23.117.168_10.32.0.201,0,57
172.23.117.169_10.32.1.201,0,38
172.23.117.237_10.32.1.201,0,30
172.23.117.240_10.32.1.202,0,44
172.23.117.242_10.32.0.210,0,54
172.23.117.243_10.32.0.206,0,27
172.23.117.247_10.32.0.100,0,4683
172.23.117.247_10.32.0.205,0,33
172.23.117.249_10.32.1.206,0,42
172.23.117.91_10.32.0.203,0,51
172.23.117.93_10.32.0.207,0,43
172.23.117.97_10.32.0.205,0,36
172.23.117.98_10.32.1.204,0,23
172.23.118.100_10.32.0.209,0,90
172.23.118.10_10.32.1.206,0,81
172.23.118.120_10.32.1.206,0,35
172.23.118.121_10.32.0.100,0,4665
172.23.118.123_10.32.1.203,0,47
172.23.118.124_10.32.0.207,0,33
172.23.118.126_10.32.0.202,0,58
172.23.118.128_10.32.0.202,0,38
172.23.118.128_10.32.0.209,0,36
172.23.118.129_10.32.0.206,0,45
172.23.118.129_10.32.1.206,0,38
172.23.118.151_10.32.0.204,0,36
172.23.118.158_10.32.0.202,0,27
172.23.118.231_10.32.0.208,0,52
172.23.118.232_10.32.1.202,0,29
172.23.118.234_10.32.1.204,0,54
172.23.118.235_10.32.1.201,0,113
172.23.118.60_10.32.0.201,0,39
172.23.118.60_10.32.0.209,0,37
172.23.118.61_10.32.0.210,0,43
172.23.118.62_10.32.1.201,0,49
172.23.118.63_10.32.1.201,0,35
172.23.118.65_10.32.1.204,0,46
172.23.118.66_10.32.1.204,0,40
172.23.118.68_10.32.0.205,0,37
172.23.12.173_10.32.0.204,0,82
172.23.12.173_10.32.1.206,0,82
172.23.12.175_10.32.0.206,0,63
172.23.12.175_10.32.1.204,0,84
172.23.12.194_10.32.0.209,0,105
172.23.12.198_10.32.1.204,0,78
172.23.12.199_10.32.0.201,0,85
172.23.12.200_10.32.0.205,0,96
172.23.12.203_10.32.1.203,0,96
172.23.12.204_10.32.0.206,0,92
172.23.12.204_10.32.1.203,0,63
172.23.12.204_10.32.1.204,0,73
172.23.12.205_10.32.0.204,0,79
172.23.120.151_10.32.0.205,0,100
172.23.120.152_10.32.0.208,0,32
172.23.120.154_10.32.0.206,0,58
172.23.120.157_10.32.0.206,0,89
172.23.120.159_10.32.0.210,0,46
172.23.120.24_10.32.0.205,0,31
172.23.120.250_10.32.0.100,0,4668
172.23.120.252_10.32.0.205,0,35
172.23.120.253_10.32.1.205,0,28
172.23.120.254_10.32.1.204,0,50
172.23.120.255_10.32.0.205,0,61
172.23.120.26_10.32.0.100,0,4666
172.23.120.26_10.32.0.201,0,49
172.23.120.27_10.32.1.203,0,49
172.23.120.27_10.32.1.206,0,28
172.23.120.51_10.32.0.100,0,4674
172.23.120.51_10.32.0.207,0,50
172.23.120.54_10.32.0.210,0,39
172.23.120.54_10.32.1.206,0,36
172.23.120.56_10.32.1.203,0,52
172.23.121.11_10.32.0.100,0,2376
172.23.121.11_10.32.1.206,0,22
172.23.121.13_10.32.1.201,0,31
172.23.121.16_10.32.1.204,0,20
172.23.121.188_10.32.1.204,0,51
172.23.121.189_10.32.0.207,0,79
172.23.121.189_10.32.1.204,0,45
172.23.121.225_10.32.0.208,0,53
172.23.121.240_10.32.0.201,0,15
172.23.121.244_10.32.1.201,0,20
172.23.121.245_10.32.0.209,0,14
172.23.121.245_10.32.1.203,0,21
172.23.121.245_10.32.1.204,0,19
172.23.121.80_10.32.1.203,0,22
172.23.121.83_10.32.0.209,0,18
172.23.121.84_10.32.0.208,0,11
172.23.121.86_10.32.0.100,0,2370
172.23.121.87_10.32.0.208,0,19
172.23.121.89_10.32.0.204,0,12
172.23.122.134_10.32.0.210,0,54
172.23.122.138_10.32.0.203,0,70
172.23.122.139_10.32.0.205,0,42
172.23.122.141_10.32.1.206,0,12
172.23.122.142_10.32.1.206,0,16
172.23.122.143_10.32.0.210,0,23
172.23.122.144_10.32.0.207,0,19
172.23.122.145_10.32.0.205,0,10
172.23.122.145_10.32.1.201,0,16
172.23.122.148_10.32.0.209,0,25
172.23.122.149_10.32.0.201,0,24
172.23.122.221_10.32.0.201,0,21
172.23.122.223_10.32.0.203,0,22
172.23.122.223_10.32.1.202,0,23
172.23.122.227_10.32.0.206,0,24
172.23.122.228_10.32.1.204,0,25
172.23.122.229_10.32.1.205,0,14
172.23.122.40_10.32.0.204,0,21
172.23.122.40_10.32.0.209,0,24
172.23.122.40_10.32.1.202,0,17
172.23.122.41_10.32.0.202,0,32
172.23.122.41_10.32.0.209,0,21
172.23.122.41_10.32.0.210,0,20
172.23.122.42_10.32.0.208,0,33
172.23.122.43_10.32.0.209,0,23
172.23.122.44_10.32.1.202,0,24
172.23.122.44_10.32.1.205,0,28
172.23.122.46_10.32.0.210,0,7
172.23.122.48_10.32.0.210,0,20
172.23.122.49_10.32.0.208,0,32
172.23.123.105_10.32.5.69,0,67
172.23.123.36_10.32.5.50,0,347
172.23.123.36_10.32.5.53,0,28
172.23.123.37_10.32.5.68,0,59
172.23.123.80_10.32.5.56,0,15
172.23.123.80_10.32.5.57,0,73
172.23.123.81_10.32.5.52,0,41
172.23.123.82_10.32.5.57,0,50
172.23.123.83_10.32.5.50,0,352
172.23.123.84_10.32.5.51,0,75
172.23.123.86_10.32.5.56,0,13
172.23.124.196_10.32.5.52,0,36
172.23.124.197_10.32.5.53,0,14
172.23.124.198_10.32.5.50,0,343
172.23.124.198_10.32.5.54,0,15
172.23.124.201_10.32.5.50,0,272
172.23.124.201_10.32.5.54,0,31
172.23.124.202_10.32.5.50,0,392
172.23.124.203_10.32.5.51,0,65
172.23.124.205_10.32.5.52,0,30
172.23.124.206_10.32.5.56,0,21
172.23.124.209_10.32.5.56,0,23
172.23.125.111_10.32.5.56,0,30
172.23.125.113_10.32.5.68,0,55
172.23.125.159_10.32.5.53,0,35
172.23.125.169_10.32.5.53,0,24
172.23.125.218_10.32.5.52,0,54
172.23.125.93_10.32.5.50,0,297
172.23.125.93_10.32.5.68,0,58
172.23.125.97_10.32.5.68,0,76
172.23.126.114_10.32.5.55,0,28
172.23.126.204_10.32.5.54,0,18
172.23.126.205_10.32.5.69,0,59
172.23.126.206_10.32.5.57,0,56
172.23.126.30_10.32.5.57,0,68
172.23.127.122_10.32.5.56,0,19
172.23.127.125_10.32.5.51,0,43
172.23.127.127_10.32.5.54,0,33
172.23.127.128_10.32.5.52,0,34
172.23.127.192_10.32.5.56,0,27
172.23.127.192_10.32.5.69,0,48
172.23.127.197_10.32.5.50,0,232
172.23.127.198_10.32.5.54,0,50
172.23.127.201_10.32.5.69,0,69
172.23.128.10_10.32.5.68,0,42
172.23.128.110_10.32.5.54,0,17
172.23.128.110_10.32.5.68,0,67
172.23.128.112_10.32.5.56,0,35
172.23.128.113_10.32.5.50,0,261
172.23.128.113_10.32.5.68,0,58
172.23.128.114_10.32.5.53,0,20
172.23.128.114_10.32.5.54,0,37
172.23.128.114_10.32.5.56,0,51
172.23.128.119_10.32.5.55,0,13
