Destination service,count
2641_tcp,3
26517_tcp,1
2654_tcp,3
26670_tcp,1
26715_tcp,1
2673_tcp,4
2679_tcp,3
2682_tcp,1
27179_tcp,1
2730_tcp,2
27484_tcp,1
2775_tcp,1
28003_tcp,1
28199_tcp,1
28233_tcp,1
28258_tcp,1
28451_tcp,1
28524_tcp,1
28611_tcp,1
28618_tcp,1
28771_tcp,1
28795_tcp,1
28884_tcp,1
28934_tcp,1
29096_tcp,1
2910_tcp,5
2921_tcp,2
29436_tcp,1
29696_tcp,1
29752_tcp,1
2980_tcp,1
2990_tcp,3
2992_tcp,1
29945_tcp,1
2999_tcp,1
30240_tcp,1
3055_tcp,4
30573_tcp,1
30598_tcp,1
30822_tcp,1
3095_tcp,1
3101_tcp,2
31020_tcp,1
3108_tcp,1
31090_tcp,1
3149_tcp,3
31778_tcp,2
31804_tcp,1
31937_tcp,2
31968_tcp,1
32019_tcp,1
32086_tcp,1
32126_tcp,1
32188_tcp,1
32204_tcp,1
32227_tcp,2
32309_tcp,1
32312_tcp,1
32726_tcp,1
32811_tcp,1
32813_tcp,1
33079_tcp,1
33120_tcp,1
33347_tcp,1
33354_tcp,1
33433_tcp,1
3350_tcp,3
33684_tcp,1
3371_tcp,3
3382_tcp,3
33869_tcp,1
33892_tcp,1
33921_tcp,1
3397_tcp,4
3418_tcp,1
34278_udp,2
34305_tcp,1
3437_tcp,2
34439_tcp,2
34630_tcp,1
34646_tcp,1
3464_tcp,3
34737_tcp,1
34756_tcp,1
35067_tcp,1
35174_tcp,1
35206_tcp,1
3521_tcp,2
3531_tcp,2
35612_tcp,1
35660_tcp,1
35903_tcp,1
35951_tcp,1
36045_tcp,1
3607_tcp,3
36091_tcp,1
36130_tcp,1
3617_tcp,3
3634_tcp,2
3674_tcp,2
3705_tcp,3
37307_tcp,1
37389_tcp,2
37495_tcp,1
37600_tcp,1
37949_tcp,1
3835_tcp,1
38448_tcp,1
38503_tcp,1
3902_tcp,2
3914_tcp,1
39154_tcp,1
3925_tcp,4
3943_tcp,1
3969_tcp,3
3982_tcp,1
4005_tcp,4
40088_tcp,1
40208_tcp,1
4021_tcp,3
40306_tcp,1
4033_tcp,4
4050_tcp,1
40656_tcp,2
40677_tcp,1
40699_tcp,1
4100_tcp,4
41215_tcp,1
4121_tcp,1
41428_tcp,1
41486_tcp,2
41530_tcp,1
4156_tcp,2
41611_tcp,1
41769_tcp,1
41821_tcp,1
4187_tcp,2
41931_tcp,1
42013_tcp,1
42057_tcp,1
42166_tcp,1
42231_tcp,1
4233_tcp,2
42357_tcp,1
42402_tcp,2
42442_tcp,1
42516_tcp,1
42519_tcp,1
42550_tcp,1
4257_tcp,2
42686_tcp,1
42790_tcp,2
4293_tcp,3
43291_tcp,1
43323_tcp,1
4337_tcp,1
43390_tcp,2
43609_tcp,2
43663_tcp,1
4390_tcp,2
43919_tcp,1
44031_tcp,1
44050_tcp,1
44228_tcp,1
4425_tcp,3
4432_tcp,3
4438_tcp,3
4440_tcp,1
44468_tcp,1
4446_tcp,1
4450_tcp,4
44610_tcp,1
44632_tcp,1
4469_tcp,1
44713_udp,2
44929_tcp,1
4498_tcp,2
4517_tcp,3
45258_tcp,1
4527_tcp,2
45317_tcp,1
4532_tcp,2
4534_tcp,2
45638_tcp,2
45674_tcp,1
45687_tcp,1
45811_tcp,1
45880_tcp,3
45970_tcp,1
4618_tcp,2
46566_tcp,1
46668_tcp,1
46684_tcp,1
46735_tcp,1
46853_tcp,1
46859_tcp,1
46866_tcp,1
46945_tcp,1
4732_tcp,3
4737_tcp,3
47430_tcp,1
47669_tcp,1
47755_tcp,1
4775_tcp,3
47772_tcp,1
4790_tcp,2
47973_tcp,1
48069_tcp,1
4828_tcp,2
4836_tcp,3
48384_tcp,1
48677_tcp,1
48718_tcp,1
48740_tcp,1
48799_tcp,1
49007_udp,2
4901_tcp,1
49193_tcp,1
4935_tcp,2
49394_tcp,1
4947_tcp,4
4951_tcp,1
49543_tcp,1
4957_tcp,1
4980_tcp,3
49832_tcp,1
49852_tcp,1
49860_tcp,1
49942_tcp,1
49983_tcp,2
50569_tcp,1
50805_tcp,1
50946_tcp,2
51200_tcp,1
51398_tcp,1
51408_tcp,1
51440_tcp,1
51587_tcp,2
51713_tcp,1
51830_tcp,1
51850_tcp,2
52061_tcp,1
52191_tcp,1
52305_tcp,1
52634_tcp,1
52761_tcp,1
53011_tcp,1
53124_tcp,1
53253_tcp,2
53270_tcp,1
53407_tcp,1
53683_tcp,1
53793_tcp,1
53989_tcp,1
53996_tcp,1
54092_tcp,1
54144_tcp,1
54821_tcp,1
54824_tcp,1
55003_tcp,1
55385_tcp,1
55392_tcp,1
55446_tcp,1
55678_tcp,1
5596_tcp,1
55970_tcp,1
56182_tcp,2
56284_tcp,1
56396_tcp,1
56451_tcp,1
56469_tcp,1
56481_tcp,2
5650_tcp,1
56759_tcp,3
56774_tcp,1
56812_tcp,1
57379_tcp,1
57426_tcp,2
57447_tcp,1
57490_tcp,1
57736_tcp,2
57792_tcp,1
58083_tcp,1
58218_tcp,1
58240_tcp,1
58332_tcp,1
58829_tcp,1
58909_tcp,1
58958_tcp,1
59139_tcp,1
59154_tcp,1
59180_tcp,1
59832_tcp,1
60103_tcp,1
60250_tcp,1
60338_tcp,1
60513_tcp,1
60600_tcp,1
60689_tcp,1
60874_tcp,1
61075_tcp,1
61134_tcp,1
61192_tcp,1
61219_tcp,1
61753_tcp,1
61841_tcp,1
61884_tcp,2
61924_tcp,1
62340_tcp,1
62771_tcp,1
62944_tcp,1
63041_tcp,1
63355_tcp,1
63477_tcp,1
63672_tcp,1
64025_tcp,1
64056_tcp,1
64244_tcp,1
64343_tcp,1
64940_tcp,1
64962_tcp,1
6499_tcp,1
65286_tcp,1
65344_tcp,1
6579_tcp,1
6714_tcp,1
7113_tcp,1
7129_tcp,1
7248_tcp,1
7345_tcp,1
7360_tcp,1
7444_tcp,1
7648_tcp,2
7671_tcp,1
8198_tcp,1
8473_tcp,1
8505_tcp,3
8598_tcp,2
9024_tcp,1
9070_tcp,1
9161_tcp,1
9194_tcp,1
9233_tcp,1
9283_tcp,1
9471_tcp,1
9483_tcp,1
9518_tcp,1
9547_tcp,1
9650_tcp,1
ms-sql-s,3
1035_tcp,2
1036_tcp,2
1038_tcp,3
10470_tcp,1
1050_tcp,3
10538_tcp,1
10611_tcp,1
1064_tcp,3
10687_tcp,1
10747_tcp,2
10830_tcp,1
11093_tcp,1
1114_tcp,4
11202_tcp,1
1143_tcp,4
1166_tcp,2
1167_tcp,2
11881_tcp,1
11917_tcp,1
12014_tcp,1
1202_tcp,3
12074_tcp,1
12106_tcp,1
1212_tcp,5
1217_tcp,3
1220_tcp,3
1232_tcp,3
12331_tcp,1
1257_tcp,1
12606_tcp,1
1277_tcp,3
12900_tcp,1
12913_tcp,1
12988_tcp,1
1302_tcp,4
13188_tcp,1
13237_tcp,1
1329_tcp,2
13368_tcp,1
13386_tcp,1
1338_tcp,2
1339_tcp,2
13403_tcp,1
13423_tcp,1
13528_tcp,1
1381_tcp,5
13866_tcp,1
13905_tcp,2
13906_tcp,1
1396_tcp,5
14162_tcp,1
14224_tcp,1
14315_tcp,1
14556_tcp,1
1458_tcp,4
14652_tcp,1
14734_tcp,2
14805_tcp,1
1500_tcp,2
15153_tcp,1
1534_tcp,4
15554_tcp,1
15798_tcp,1
1579_tcp,3
15870_tcp,1
15901_tcp,1
1615_tcp,3
16183_tcp,1
1635_tcp,3
1646_tcp,5
1679_tcp,4
17001_tcp,1
1700_tcp,2
17105_tcp,1
17185_tcp,1
1720_tcp,1
1725_tcp,6
1744_tcp,5
17535_tcp,1
1768_tcp,3
17842_tcp,1
17859_tcp,2
17917_tcp,1
18172_tcp,1
18184_tcp,1
18307_tcp,1
18367_tcp,1
18501_tcp,1
18503_tcp,1
1852_tcp,5
18541_tcp,1
1859_tcp,3
18798_tcp,1
18933_tcp,1
19020_tcp,1
1925_tcp,5
19488_tcp,1
1951_tcp,2
1956_tcp,1
1974_tcp,3
19843_tcp,1
19851_tcp,1
19959_tcp,1
2003_tcp,3
20256_tcp,1
20330_tcp,1
2051_tcp,4
2052_tcp,7
20614_tcp,1
2087_tcp,5
21008_tcp,1
21219_tcp,1
2133_tcp,7
2140_tcp,1
21488_tcp,1
21618_tcp,1
21693_tcp,3
21748_tcp,1
2175_tcp,3
2179_tcp,3
21864_tcp,1
22164_tcp,1
22200_tcp,1
22261_tcp,1
22538_tcp,1
22550_tcp,1
2265_tcp,4
2307_tcp,4
2308_tcp,3
23167_tcp,1
23379_tcp,2
23602_tcp,1
24221_tcp,1
24378_tcp,1
2439_tcp,3
24419_tcp,1
2441_tcp,3
24543_tcp,1
2464_tcp,3
2493_tcp,3
2495_tcp,4
25143_tcp,1
2524_tcp,1
25299_tcp,1
2537_tcp,3
25382_tcp,1
25484_tcp,1
25568_tcp,1
25649_tcp,1
2571_tcp,2
25777_tcp,2
2583_tcp,2
25948_tcp,1
25976_tcp,1
26092_tcp,1
26103_tcp,1
26170_tcp,1
26285_tcp,1
26417_tcp,1
26601_tcp,1
26718_tcp,1
26800_tcp,1
2699_tcp,2
27060_tcp,1
2711_tcp,2
27122_tcp,1
27235_tcp,1
2728_tcp,3
27359_tcp,1
27422_tcp,1
27663_tcp,1
27721_tcp,1
2784_tcp,2
27940_tcp,1
28077_tcp,1
2808_tcp,2
28161_tcp,2
2816_tcp,2
28455_tcp,1
28521_tcp,1
28600_tcp,1
2870_tcp,2
28752_tcp,2
29018_tcp,1
29115_tcp,1
2916_tcp,5
2918_tcp,3
29260_tcp,1
29309_tcp,1
29469_tcp,1
2948_tcp,5
2949_tcp,2
29537_tcp,1
2960_tcp,3
29664_tcp,1
29987_tcp,1
30005_tcp,1
30151_tcp,1
3016_tcp,1
30193_tcp,1
3026_tcp,2
3039_tcp,3
30435_tcp,2
3054_tcp,6
30560_tcp,1
30583_tcp,1
3058_tcp,3
30650_tcp,1
30742_tcp,1
3079_tcp,4
30881_tcp,1
3092_tcp,4
3093_tcp,4
3098_tcp,1
31012_tcp,1
3144_tcp,2
31453_tcp,1
31517_tcp,1
31772_tcp,3
31784_tcp,1
3184_tcp,2
31869_tcp,2
31933_tcp,1
32011_tcp,1
3201_tcp,2
32160_tcp,1
32178_tcp,1
32327_tcp,1
3240_tcp,3
32782_tcp,2
32966_tcp,1
3302_tcp,4
33381_tcp,1
3342_tcp,2
33474_tcp,1
34075_tcp,1
3414_tcp,2
34377_tcp,1
34532_tcp,1
3461_tcp,3
34645_tcp,1
34726_tcp,1
3475_tcp,4
34796_tcp,1
3490_tcp,3
34994_udp,8
35038_tcp,1
35090_tcp,1
35095_tcp,1
35262_tcp,1
35273_tcp,1
35472_tcp,1
35483_tcp,1
35530_tcp,1
3560_tcp,1
35641_tcp,1
3571_tcp,5
3583_tcp,1
36057_tcp,1
36102_tcp,1
3628_tcp,2
36357_tcp,1
3664_tcp,2
36712_tcp,1
36939_tcp,2
3695_tcp,2
3708_tcp,2
3719_tcp,3
3729_tcp,1
37306_tcp,2
37368_tcp,1
3761_tcp,1
37654_tcp,1
3775_tcp,1
37970_tcp,1
38083_tcp,1
38142_tcp,1
38216_tcp,1
38250_tcp,2
38353_tcp,1
38404_tcp,1
38769_tcp,1
39063_tcp,1
39178_tcp,1
3920_tcp,3
3930_tcp,2
3944_tcp,5
39454_tcp,1
39560_tcp,1
39644_tcp,1
39815_tcp,1
39902_tcp,1
40091_tcp,1
4036_tcp,1
40763_tcp,1
40814_tcp,1
40849_tcp,1
40888_tcp,1
40898_tcp,1
40922_tcp,1
4099_tcp,3
41002_tcp,1
41043_tcp,1
41110_tcp,1
41118_tcp,1
41230_tcp,1
41243_tcp,1
4153_tcp,1
41562_tcp,1
41593_tcp,1
4166_tcp,2
41789_tcp,1
4199_tcp,2
4205_tcp,2
42060_tcp,1
42265_tcp,1
4226_tcp,1
42436_tcp,1
42537_tcp,1
4264_tcp,3
42690_tcp,1
42850_tcp,1
42904_tcp,1
43060_tcp,1
4308_tcp,3
4309_tcp,2
43186_tcp,1
43284_tcp,1
43327_tcp,1
4332_tcp,2
4342_tcp,2
43652_tcp,1
43772_tcp,1
4378_tcp,3
43921_tcp,1
44010_tcp,1
4401_tcp,2
44025_tcp,1
44231_tcp,1
44353_tcp,1
44657_tcp,1
4480_tcp,3
44841_tcp,1
44880_tcp,1
45093_tcp,1
4531_tcp,3
45504_tcp,1
45607_tcp,1
45618_tcp,1
45669_tcp,1
4571_tcp,2
45973_tcp,1
45997_tcp,1
46022_tcp,1
46090_tcp,1
4659_tcp,3
46934_tcp,1
46972_tcp,3
46988_tcp,1
4720_tcp,3
47318_tcp,1
47439_tcp,1
47548_tcp,2
4754_tcp,3
47896_tcp,1
48107_tcp,1
48166_tcp,1
48248_tcp,1
48415_tcp,1
48895_tcp,1
48996_tcp,2
4899_tcp,3
49042_tcp,1
49165_tcp,1
49206_tcp,1
4921_tcp,3
4924_tcp,2
4930_tcp,3
49423_tcp,1
49623_tcp,1
49697_tcp,1
49955_tcp,2
50191_tcp,1
50230_tcp,1
50239_tcp,1
50405_tcp,1
50411_tcp,1
50577_tcp,1
50653_tcp,1
5078_tcp,1
50956_tcp,1
50972_tcp,1
51131_tcp,1
51133_tcp,1
51248_tcp,1
51352_tcp,1
51574_tcp,1
51608_tcp,1
51764_tcp,1
52076_tcp,1
52148_tcp,2
52271_tcp,1
52335_tcp,1
52432_tcp,1
52519_tcp,1
52767_tcp,1
52794_tcp,1
52843_tcp,1
52864_tcp,1
52933_tcp,1
53072_tcp,1
53434_tcp,1
53884_tcp,2
53966_tcp,1
5416_tcp,1
54542_tcp,1
54789_tcp,1
55232_tcp,1
55279_tcp,1
55617_tcp,1
55687_tcp,1
55868_tcp,3
55880_tcp,1
5635_tcp,1
56446_tcp,1
56588_tcp,1
56705_tcp,1
56804_tcp,1
5685_tcp,1
57000_tcp,1
57114_tcp,1
57233_tcp,1
57312_tcp,2
57503_tcp,1
57591_tcp,1
57611_tcp,1
57626_tcp,1
57787_tcp,1
57850_tcp,1
5788_tcp,1
58263_tcp,1
58294_tcp,1
58433_tcp,1
58443_tcp,1
58447_tcp,1
58557_tcp,1
59295_tcp,1
59847_tcp,1
60071_tcp,2
60292_tcp,1
60545_tcp,1
60738_tcp,1
60838_tcp,1
60848_tcp,1
60898_tcp,3
60937_tcp,1
61104_tcp,1
6114_tcp,1
61255_tcp,2
61482_tcp,1
6157_tcp,1
61808_tcp,1
61902_tcp,1
62041_tcp,1
62436_tcp,1
62585_tcp,1
62737_tcp,1
62890_tcp,1
63020_tcp,1
63188_tcp,1
63425_tcp,1
63591_tcp,1
63674_tcp,1
64186_tcp,1
64287_tcp,1
64351_tcp,1
64622_tcp,2
64836_tcp,1
64923_tcp,1
64943_tcp,1
6494_tcp,1
65098_tcp,1
6517_tcp,1
65301_tcp,1
6565_tcp,1
6617_tcp,1
6663_tcp,1
6752_tcp,1
6871_tcp,1
6877_tcp,1
6878_tcp,1
6906_tcp,1
6974_tcp,1
7050_tcp,1
7107_tcp,1
7497_tcp,1
7514_tcp,1
7516_tcp,1
7622_tcp,1
7875_tcp,1
7895_tcp,1
8000_tcp,1
8022_tcp,1
8339_tcp,1
8353_tcp,1
8388_tcp,1
8788_tcp,1
9219_tcp,1
9271_tcp,1
9293_tcp,1
9627_tcp,1
9637_tcp,1
9878_tcp,1
10129_tcp,1
10452_tcp,1
10491_tcp,1
1072_tcp,1
1085_tcp,3
1086_tcp,3
1087_tcp,3
1094_tcp,2
11166_tcp,1
1122_tcp,2
11266_tcp,1
11289_tcp,1
1153_tcp,3
11565_tcp,1
11683_tcp,1
11725_tcp,1
11790_tcp,1
1186_tcp,4
12118_tcp,1
12153_tcp,1
12228_tcp,1
1244_tcp,1
1289_tcp,3
13056_tcp,1
13079_tcp,1
13146_tcp,1
13272_tcp,1
1337_tcp,3
13449_tcp,1
1360_tcp,4
1362_tcp,4
1392_tcp,5
1397_tcp,4
13986_tcp,2
1402_tcp,3
14247_tcp,1
14370_tcp,1
1437_tcp,5
14390_tcp,1
1443_tcp,2
14458_tcp,1
1446_tcp,3
14534_tcp,1
1464_tcp,3
14712_tcp,1
1492_tcp,5
1547_tcp,3
15564_tcp,1
15639_udp,2
15702_tcp,1
15722_tcp,2
15861_tcp,1
16307_tcp,1
16600_tcp,1
1674_tcp,4
16774_tcp,1
16821_tcp,1
1698_tcp,4
1711_tcp,4
17166_tcp,1
17258_tcp,1
1742_tcp,2
17516_tcp,1
1751_tcp,4
1758_tcp,5
17805_tcp,1
17926_tcp,1
17964_tcp,1
18018_tcp,1
18057_tcp,1
18153_tcp,1
18260_tcp,1
18284_tcp,1
1837_tcp,3
18471_tcp,1
18481_tcp,1
18888_tcp,1
1904_tcp,4
1905_tcp,2
19094_tcp,1
19389_tcp,1
1945_tcp,4
19468_tcp,1
1957_tcp,2
19795_tcp,1
19885_tcp,1
20009_tcp,1
20016_tcp,1
2001_tcp,2
2008_tcp,2
20095_tcp,1
2015_tcp,4
20165_tcp,1
20207_tcp,1
2025_tcp,4
2031_tcp,4
20615_tcp,1
20820_tcp,1
20934_tcp,1
20967_tcp,1
2096_tcp,4
21234_tcp,1
2123_tcp,6
2135_tcp,3
2141_tcp,6
21553_tcp,1
21558_tcp,1
21562_tcp,2
21671_tcp,1
2168_tcp,3
2178_tcp,3
21818_tcp,1
21870_tcp,1
21962_tcp,1
22141_tcp,1
2225_tcp,5
22267_tcp,1
2255_tcp,1
22672_tcp,1
2272_tcp,2
22888_tcp,1
23129_tcp,1
23143_tcp,1
23195_tcp,1
2356_tcp,3
23905_tcp,1
23912_tcp,1
2402_tcp,5
2411_tcp,4
24225_tcp,1
24227_tcp,1
24412_tcp,1
24494_tcp,1
24526_tcp,1
24688_tcp,1
2478_tcp,4
2484_tcp,5
2506_tcp,3
25119_tcp,1
25162_tcp,2
2516_tcp,4
2551_tcp,2
25729_tcp,1
2573_tcp,3
25895_tcp,1
2593_tcp,1
2599_tcp,3
2608_tcp,4
26306_tcp,1
26468_tcp,1
2646_tcp,4
26643_tcp,1
2676_tcp,1
26825_tcp,1
26838_tcp,1
26867_tcp,1
26886_tcp,1
2710_tcp,2
2723_tcp,4
27291_tcp,2
27491_tcp,1
27508_tcp,1
27615_tcp,1
2788_tcp,4
2805_tcp,3
28437_tcp,1
28483_tcp,1
28698_tcp,1
2885_tcp,4
2888_tcp,4
28925_tcp,1
28966_tcp,1
29071_tcp,1
29097_udp,2
29312_tcp,1
29439_tcp,2
29463_tcp,1
29593_tcp,1
29633_tcp,1
2966_tcp,2
3002_tcp,1
3004_tcp,2
3023_tcp,2
30381_tcp,1
3044_tcp,2
30482_tcp,1
30639_tcp,1
3074_tcp,3
30756_tcp,1
30770_tcp,1
3082_tcp,1
3086_tcp,1
3087_tcp,2
30908_tcp,1
30967_tcp,1
30973_tcp,1
31137_tcp,1
31256_tcp,1
3137_tcp,3
31461_tcp,1
3171_tcp,4
3180_tcp,2
32075_tcp,1
32258_tcp,1
32313_tcp,1
32360_tcp,1
32419_tcp,1
32547_tcp,1
3256_tcp,5
32629_tcp,1
32722_tcp,1
3287_tcp,3
32921_tcp,1
33132_tcp,1
3323_tcp,2
3327_tcp,3
33505_tcp,1
33554_tcp,2
33574_tcp,1
33648_tcp,1
3366_tcp,3
3432_tcp,3
3448_tcp,3
3493_tcp,3
35026_tcp,2
3502_tcp,2
35096_tcp,1
35290_tcp,1
35313_tcp,1
3538_tcp,2
3555_tcp,1
35681_tcp,1
3587_tcp,2
3597_tcp,2
36009_tcp,1
36084_tcp,1
3623_tcp,2
3625_tcp,3
36458_tcp,1
3672_tcp,3
36815_tcp,1
3709_tcp,2
3712_tcp,1
3732_tcp,2
37336_tcp,1
3750_tcp,1
37611_tcp,1
37781_tcp,1
37900_tcp,1
37901_tcp,1
3790_tcp,1
37962_tcp,1
38158_tcp,1
38172_tcp,1
38331_tcp,1
38570_tcp,1
38639_tcp,1
38727_tcp,2
3893_tcp,1
3900_tcp,2
3908_tcp,1
3916_tcp,1
39171_tcp,2
39324_tcp,1
3934_tcp,1
39486_tcp,2
3955_tcp,1
3966_tcp,2
4011_tcp,4
40209_tcp,1
40329_tcp,1
40379_tcp,1
4042_tcp,3
4043_tcp,1
40455_tcp,1
40480_tcp,1
40491_tcp,1
40557_tcp,1
40574_tcp,1
40584_tcp,1
40713_tcp,1
4076_tcp,3
40774_tcp,1
4090_tcp,2
41281_tcp,1
41292_tcp,1
4133_tcp,2
4138_tcp,1
41410_tcp,1
41778_tcp,1
4182_tcp,3
4192_tcp,1
41942_tcp,1
4198_tcp,5
4218_tcp,2
42724_tcp,1
4288_tcp,2
4291_tcp,4
43643_tcp,2
43689_tcp,1
4370_tcp,2
43846_tcp,1
4398_tcp,4
4402_tcp,3
44094_tcp,1
4411_tcp,1
44327_tcp,1
44482_tcp,1
44517_tcp,2
44706_tcp,1
4479_tcp,4
44802_tcp,1
44831_tcp,1
4496_tcp,4
45047_tcp,1
4512_tcp,3
45408_tcp,1
4544_tcp,2
4564_tcp,2
45765_tcp,1
45881_tcp,1
46030_tcp,1
46080_tcp,1
46083_tcp,1
4615_tcp,4
46432_tcp,1
4656_tcp,2
4657_tcp,3
46778_tcp,1
46924_udp,10
46926_tcp,1
4731_tcp,2
47361_tcp,1
47603_tcp,1
4789_tcp,1
47914_tcp,1
47928_tcp,1
47978_tcp,1
4813_tcp,1
4817_tcp,2
4821_tcp,2
4875_tcp,2
48918_tcp,1
49052_tcp,1
49198_tcp,1
4919_tcp,3
49224_tcp,1
4941_tcp,1
4945_tcp,2
49505_tcp,1
4950_tcp,3
4955_tcp,4
49654_tcp,1
4974_tcp,1
4992_tcp,2
50040_tcp,1
50119_tcp,1
50563_tcp,1
50968_tcp,1
51093_tcp,1
51134_tcp,1
51194_tcp,1
51205_tcp,2
51391_tcp,1
51431_tcp,1
51514_tcp,2
51536_tcp,1
51701_tcp,1
51722_tcp,1
52321_tcp,1
52402_tcp,1
53198_tcp,1
53304_tcp,1
53457_tcp,1
5370_tcp,1
53731_tcp,1
54120_tcp,1
54123_tcp,1
5412_tcp,1
54375_tcp,1
54561_tcp,1
54604_tcp,1
54827_tcp,1
55255_tcp,1
55332_tcp,1
5537_tcp,1
55468_tcp,1
55528_tcp,1
5557_tcp,1
55822_tcp,2
55950_tcp,1
5643_tcp,1
56511_tcp,1
56681_tcp,1
56685_tcp,1
56760_tcp,3
57153_tcp,1
57456_tcp,1
57492_tcp,1
5774_tcp,1
57788_tcp,1
57881_udp,10
57981_tcp,1
58181_tcp,1
58311_tcp,1
58344_tcp,1
58378_tcp,1
58619_tcp,1
58880_tcp,1
59104_tcp,1
59134_udp,2
59181_tcp,1
59276_tcp,1
59428_tcp,1
59485_tcp,1
59489_tcp,1
59616_tcp,1
5962_tcp,1
59702_tcp,1
59764_tcp,1
59794_tcp,2
59849_tcp,1
59983_tcp,1
60014_tcp,1
60432_tcp,1
60710_tcp,1
60752_tcp,1
60890_tcp,1
61283_tcp,1
61511_tcp,1
61587_tcp,1
61614_tcp,1
61642_tcp,1
61704_tcp,1
61932_tcp,2
62092_tcp,2
62474_tcp,1
62498_tcp,1
62523_tcp,1
62730_tcp,1
62756_tcp,1
62835_tcp,1
63051_tcp,1
63123_tcp,1
63203_tcp,1
6354_tcp,1
63600_tcp,1
63743_tcp,1
63844_tcp,1
6385_tcp,1
63943_tcp,1
64407_tcp,1
64497_tcp,1
64522_tcp,1
64544_tcp,1
64745_tcp,1
64861_tcp,1
64878_tcp,1
65090_tcp,1
65148_tcp,1
65422_tcp,1
6973_tcp,1
6983_tcp,1
7163_tcp,1
7172_tcp,1
7181_tcp,1
7246_tcp,2
7406_tcp,1
7563_tcp,1
7585_tcp,1
7986_tcp,1
8171_tcp,1
8525_tcp,1
8542_tcp,2
8764_tcp,2
8835_tcp,1
9085_tcp,1
9256_tcp,1
9531_tcp,1
9756_udp,2
9757_tcp,1
9889_tcp,1
9902_tcp,1
kpop,1
10038_tcp,2
10195_tcp,1
1027_tcp,4
10313_tcp,1
10352_tcp,1
1063_tcp,4
10652_tcp,1
1070_tcp,4
10956_tcp,1
10989_tcp,1
10996_tcp,1
1121_tcp,2
11328_tcp,1
11331_tcp,1
11381_tcp,1
11383_tcp,2
11651_tcp,1
1177_tcp,3
1182_tcp,3
11863_tcp,1
11885_tcp,2
11964_tcp,1
1218_tcp,3
12193_tcp,1
12206_tcp,1
12285_tcp,1
1236_tcp,4
12424_tcp,1
12474_tcp,2
12692_tcp,1
12726_tcp,1
12743_tcp,1
12866_tcp,1
13004_tcp,1
1328_tcp,4
13346_tcp,1
1350_tcp,2
13666_tcp,1
1366_tcp,5
1373_tcp,5
13841_tcp,1
1390_udp,10
13931_tcp,1
13972_tcp,1
14311_tcp,1
14395_tcp,1
14668_tcp,1
1468_tcp,2
1469_tcp,2
1479_tcp,5
14824_tcp,1
14836_tcp,1
1501_tcp,4
1546_tcp,7
15719_tcp,1
15829_tcp,1
1582_tcp,2
15997_tcp,1
16031_tcp,1
16094_tcp,1
16100_tcp,1
16157_tcp,2
16199_tcp,1
1645_tcp,3
16632_tcp,1
1664_tcp,4
16717_tcp,1
1684_tcp,3
16950_tcp,1
16982_tcp,1
17017_tcp,1
1713_tcp,2
1717_tcp,1
1718_tcp,1
1733_tcp,2
17399_tcp,1
17565_tcp,1
17698_tcp,1
17718_tcp,1
1775_tcp,6
18258_tcp,1
18300_tcp,1
1836_tcp,2
1843_tcp,5
1885_tcp,4
1887_tcp,4
1896_tcp,1
1915_tcp,3
19234_tcp,1
1963_tcp,3
1978_tcp,5
19818_tcp,1
19869_tcp,1
1993_tcp,4
20043_tcp,1
20231_tcp,1
2024_tcp,2
2063_tcp,4
20718_tcp,2
20873_tcp,1
21655_tcp,1
21878_tcp,1
2200_tcp,1
2204_tcp,2
2214_tcp,6
2219_tcp,3
22409_tcp,1
2244_tcp,2
22499_tcp,3
22541_tcp,1
22561_tcp,1
22593_tcp,1
22630_tcp,1
2278_tcp,5
22842_tcp,1
22881_tcp,1
2312_tcp,2
23182_tcp,1
23349_tcp,1
23550_tcp,1
23552_tcp,1
23584_tcp,1
23627_tcp,1
23815_tcp,2
23899_tcp,1
24153_tcp,2
24236_tcp,1
2429_tcp,3
2438_tcp,3
24459_tcp,1
24728_tcp,1
2482_tcp,2
2512_tcp,2
25146_tcp,1
2528_tcp,3
2529_tcp,1
25549_tcp,1
25634_tcp,1
25638_tcp,1
25733_tcp,1
25805_tcp,1
2587_tcp,2
25988_tcp,1
2600_tcp,2
26369_tcp,1
26490_tcp,1
26528_tcp,1
2662_tcp,4
2663_tcp,3
2691_tcp,1
27102_tcp,1
27236_tcp,1
27336_tcp,1
2742_tcp,2
27435_tcp,1
27494_tcp,1
2758_tcp,2
27725_tcp,1
27846_tcp,2
27899_tcp,1
2791_tcp,1
2800_tcp,1
28018_tcp,1
28023_tcp,1
28034_tcp,1
2860_tcp,1
2861_tcp,2
2867_tcp,1
28688_tcp,1
29036_tcp,1
2905_tcp,2
29098_udp,10
2909_tcp,2
29184_tcp,1
2922_tcp,1
2923_tcp,2
2926_tcp,2
29348_tcp,1
2934_tcp,7
29409_tcp,2
29607_tcp,1
29684_tcp,1
29778_tcp,1
2983_tcp,3
2988_tcp,1
2998_tcp,3
3008_tcp,3
30502_tcp,1
3064_tcp,2
31194_tcp,1
31366_tcp,1
3165_tcp,2
32048_tcp,1
32307_tcp,1
32345_tcp,1
32403_tcp,1
32546_tcp,2
32588_tcp,1
32651_tcp,1
32789_tcp,1
3283_tcp,1
32859_tcp,1
32972_tcp,2
33312_tcp,1
33392_tcp,1
33428_tcp,1
33481_tcp,1
33617_tcp,1
3368_tcp,2
